CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1091,2,2,43,10,1,12,62,33,200,36,3,400,0,17,417,934
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1092,2,2,70,24,4,27,51,42,256,33,10,517,0,39,556,1177
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1093,3,3,245,65,12,45,118,98,346,62,9,1000,3,54,1057,1931
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1094,3,3,253,54,7,46,115,80,292,48,7,902,2,34,938,1650
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1095,2,2,170,35,3,36,91,64,260,58,4,721,5,38,764,1415
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1096,2,2,137,45,6,48,97,62,283,42,6,726,1,43,770,1327
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1097,6,6,520,98,23,81,158,327,740,135,35,2117,10,83,2210,4157
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1098,4,4,84,20,2,47,95,109,597,34,10,998,2,43,1043,2612
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1099,3,3,164,37,6,36,86,47,345,36,10,767,0,36,803,1572
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1100,3,3,109,36,5,44,102,66,352,25,11,750,0,41,791,1769
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1101,8,8,314,108,12,86,230,158,1099,76,11,2094,4,126,2224,5429
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1102,2,2,155,53,7,37,82,65,232,35,3,669,0,30,699,1447
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1103,6,6,149,54,12,117,205,114,817,56,27,1551,4,87,1642,3938
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1104,4,5,283,87,13,52,117,92,460,44,19,1167,1,70,1238,2160
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1105,2,2,247,50,6,20,66,74,195,54,13,725,3,24,752,1421
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1106,2,2,91,25,4,20,64,49,249,45,6,553,3,28,584,1168
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1107,2,2,63,21,4,30,92,45,305,34,9,603,1,43,647,1379
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1108,2,2,51,22,3,23,64,34,193,16,8,414,16,25,455,878
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1109,2,2,122,34,6,30,56,40,236,33,3,560,7,45,612,1261
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1110,2,2,91,32,6,26,60,39,288,30,5,577,4,22,603,1248
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1111,2,2,70,27,3,24,42,41,217,39,6,469,4,33,506,1031
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1112,2,2,60,31,2,19,47,38,173,24,5,399,0,19,418,885
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1113,2,2,65,21,2,18,61,34,166,31,7,405,2,17,424,928
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1114,2,2,67,37,7,24,78,35,248,31,4,531,2,21,554,1096
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1115,2,2,83,12,2,15,39,27,174,11,4,367,0,21,388,835
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1116,4,4,150,48,10,38,93,75,546,53,5,1018,2,58,1078,2276
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1117,1,1,96,19,2,11,30,43,115,13,2,331,3,14,348,665
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1118,2,2,53,24,1,34,98,29,297,19,7,562,20,12,594,1378
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1119,5,5,179,60,15,91,236,120,800,70,23,1594,1,93,1688,3747
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1120,2,2,16,5,2,15,23,35,204,15,1,316,1,24,341,755
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1121,3,3,116,20,10,36,86,117,527,49,16,977,0,37,1014,1978
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1123,6,6,96,32,9,51,176,208,913,62,16,1563,0,81,1644,3948
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1124,4,4,97,24,19,71,135,145,376,30,6,903,1,57,961,2496
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1125,15,15,569,103,27,134,547,644,2058,162,39,4283,10,196,4489,9887
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1126,3,3,89,27,10,36,119,123,437,20,8,869,0,29,898,1955
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1127,3,3,54,14,12,22,86,99,416,36,13,752,1,36,789,2112
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1128,8,8,147,39,17,84,276,247,1308,88,13,2219,7,131,2357,5827
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1129,3,3,104,30,13,33,88,130,360,43,10,811,3,39,853,1687
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1130,1,1,27,11,3,18,23,19,140,13,0,254,0,12,266,498
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1131,3,3,141,37,6,25,77,67,225,32,7,617,1,30,648,1893
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1132,3,3,172,56,11,40,77,63,272,37,5,733,1,28,762,1511
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1133,2,2,82,25,4,21,46,33,176,27,1,415,1,19,435,781
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1134,1,1,85,21,3,25,47,31,96,29,4,341,0,16,357,618
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1135,3,3,142,47,16,43,80,75,247,31,17,698,4,50,752,1530
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1136,1,1,78,14,1,15,38,35,140,31,6,358,0,13,371,725
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1137,3,3,164,32,9,42,90,58,399,40,8,842,1,35,878,1765
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1138,3,3,149,42,2,49,82,69,330,65,6,794,1,48,843,1664
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1139,2,2,60,32,4,36,88,46,274,36,1,577,2,35,614,1494
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1140,8,8,573,185,37,88,220,300,1049,144,16,2612,2,87,2701,5275
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1141,3,3,161,30,15,58,80,48,318,49,9,768,18,48,834,1540
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1142,2,2,134,19,7,29,56,119,321,44,4,733,3,32,768,1486
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1143,5,5,170,57,11,52,146,241,871,73,14,1635,3,68,1706,3550
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1144,3,3,169,29,8,42,101,193,498,48,11,1099,4,43,1146,2139
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1145,3,3,143,42,6,58,90,169,515,43,10,1076,5,55,1136,2164
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1146,3,3,115,19,6,27,89,103,437,35,7,838,1,52,891,1752
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1147,3,3,174,26,2,38,104,169,475,68,10,1066,0,33,1099,2193
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1148,1,1,36,13,2,8,23,29,136,10,3,260,1,16,277,556
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1149,5,5,147,34,16,47,132,227,863,119,20,1605,4,69,1678,3088
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1151,6,6,298,49,17,76,164,341,885,59,11,1900,2,117,2019,4247
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1153,12,12,202,59,23,162,310,456,2049,88,36,3385,5,183,3573,8958
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1154,4,4,71,21,2,56,94,136,606,41,9,1036,2,65,1103,2503
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1155,6,6,238,74,10,70,163,355,981,83,20,1994,5,90,2089,4227
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1156,4,4,48,12,7,52,85,140,675,23,4,1046,3,72,1121,2697
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1158,6,6,91,19,16,51,116,158,901,26,15,1393,1,78,1472,3830
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1159,5,6,130,31,22,84,125,240,1061,87,23,1803,2,136,1941,2295
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1160,2,2,59,35,8,44,77,29,377,27,7,663,1,26,690,1459
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1161,1,1,39,16,2,10,17,35,132,17,4,272,0,11,283,525
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1162,3,3,181,46,21,156,105,54,392,43,10,1008,2,61,1071,1994
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1164,4,4,187,55,28,75,150,87,644,72,26,1324,6,70,1400,2708
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1165,2,2,14,5,11,44,38,26,244,13,5,400,0,48,448,996
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1166,3,3,44,17,19,65,74,61,569,35,17,901,0,73,974,2137
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1167,3,3,39,17,16,78,70,55,488,38,9,810,0,102,912,2016
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1168,4,4,53,20,27,127,167,71,680,47,13,1205,4,100,1309,2883
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1169,6,6,211,49,64,85,210,87,808,82,19,1615,1,106,1722,3979
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1170,2,2,93,26,24,40,65,38,275,32,8,601,0,35,636,1327
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1171,4,4,399,82,30,86,147,107,586,90,12,1539,1,70,1610,2820
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1172,2,2,61,18,5,39,66,20,189,22,6,426,0,30,456,865
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1173,3,3,50,21,19,48,72,45,501,32,10,798,1,50,849,2006
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1174,3,3,60,24,10,57,85,33,547,25,16,857,0,57,914,2159
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1175,6,6,36,56,17,66,273,115,753,40,20,1376,1,103,1480,3882
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1176,2,2,31,9,5,28,49,25,155,25,9,336,2,18,356,777
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1177,5,5,186,60,31,73,347,132,729,42,20,1620,3,97,1720,3589
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1178,3,3,24,16,10,14,43,27,412,15,13,574,0,36,610,1532
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1179,2,2,35,15,15,22,29,28,333,9,11,497,0,0,497,1283
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1180,4,5,61,35,35,38,87,40,599,25,14,934,0,90,1024,1958
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1181,2,2,51,16,11,47,54,25,330,16,11,561,3,29,593,1309
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1182,3,3,38,16,6,42,57,29,383,25,6,602,0,35,637,1581
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1183,4,4,74,15,17,58,75,34,558,37,14,882,0,79,961,2323
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1184,4,4,42,31,11,47,82,39,680,33,10,975,1,86,1062,2536
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1185,3,3,48,13,23,42,99,44,567,25,8,869,1,51,921,2087
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1186,5,5,59,32,23,71,110,57,830,50,20,1252,0,104,1356,3111
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1187,4,4,70,26,7,70,120,48,770,47,27,1185,1,90,1276,2940
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1188,3,3,81,33,14,51,60,40,416,30,14,739,0,45,784,1642
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1190,4,4,58,24,8,59,136,40,635,50,17,1027,2,75,1104,2635
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1191,3,3,90,43,11,51,86,51,502,49,9,892,2,74,968,1978
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1192,4,4,133,47,22,96,143,66,736,60,26,1329,1,88,1418,2771
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1193,2,2,62,11,13,63,50,44,304,27,9,583,2,49,634,1146
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1194,17,17,315,262,45,238,201,363,1940,71,152,3587,1,297,3885,10725
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1195,3,3,45,11,11,112,58,74,529,43,3,886,0,95,981,2153
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1197,2,2,15,11,19,61,52,44,381,23,7,613,0,49,662,1411
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1198,4,4,34,13,23,87,67,90,627,48,9,998,0,72,1070,2653
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1199,2,2,57,14,22,51,43,65,328,44,9,633,0,43,676,1274
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1200,3,3,47,23,16,84,54,76,559,51,12,922,0,80,1002,2076
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1201,5,5,65,22,24,116,96,79,793,71,13,1279,0,90,1369,3132
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1202,4,4,59,30,19,126,101,65,733,65,10,1208,0,90,1298,2966
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1203,4,4,54,25,22,92,91,68,687,60,12,1111,0,99,1210,2617
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1204,4,5,111,23,28,104,82,93,615,90,10,1156,3,76,1235,2133
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1206,2,2,72,32,12,56,38,57,239,50,7,563,0,9,572,1104
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1207,1,1,12,3,5,24,16,20,104,14,0,198,0,12,210,463
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1208,2,2,42,4,7,26,20,30,201,23,2,355,0,11,366,851
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1209,5,5,39,9,17,114,89,38,555,110,11,982,1,80,1063,3084
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1210,3,3,40,9,14,65,81,66,560,51,4,890,0,51,941,2043
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1211,2,2,35,4,11,56,44,59,404,21,4,638,0,40,678,1239
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1212,3,3,40,18,40,83,74,71,576,27,21,950,0,50,1000,2035
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1213,2,2,62,12,10,40,64,41,372,46,17,664,2,58,724,1344
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1214,5,5,165,54,19,87,141,90,721,78,25,1380,5,72,1457,3039
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1215,2,2,74,16,28,41,41,35,306,28,6,575,2,27,604,1260
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1216,2,2,42,14,5,42,62,28,359,22,5,579,1,47,627,1436
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1217,3,3,69,29,24,41,81,36,415,29,7,731,1,50,782,1884
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1218,4,4,51,27,16,74,352,47,663,23,7,1260,0,67,1327,2659
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1219,3,3,39,28,11,51,77,30,542,30,10,818,2,47,867,2191
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1220,3,3,56,18,9,48,65,27,485,22,12,742,0,45,787,1900
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1221,3,3,83,27,17,58,96,40,548,29,16,914,3,57,974,2172
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1222,2,2,53,33,10,27,63,46,411,86,6,735,0,40,775,1483
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1223,3,3,46,27,15,32,50,42,485,29,8,734,3,46,783,1622
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1224,5,5,146,91,24,63,131,151,982,58,21,1667,0,71,1738,3351
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1225,2,2,41,24,4,23,44,40,370,14,8,568,3,38,609,1310
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1227,2,2,38,32,17,34,48,34,310,16,5,534,2,31,567,1140
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1228,3,3,36,18,7,34,60,41,464,23,10,693,0,41,734,1502
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1229,3,3,41,11,11,36,50,24,427,30,10,640,3,64,707,1639
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1231,17,17,1241,274,103,310,438,507,3090,399,89,6451,7,261,6719,11732
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1232,2,2,43,24,7,29,75,28,250,21,5,482,1,35,518,1165
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1233,2,2,59,32,9,35,73,28,256,31,7,530,3,32,565,1211
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1234,7,7,438,114,50,121,271,196,1048,163,41,2442,12,117,2571,4925
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1235,2,2,109,19,15,36,93,49,301,28,14,664,1,35,700,1333
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1237,5,5,132,24,32,74,159,65,793,59,12,1350,3,97,1450,3353
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1238,6,6,92,36,19,104,163,82,978,58,24,1556,0,132,1688,4254
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1239,6,6,68,37,23,113,126,54,984,54,48,1507,1,132,1640,4379
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1240,3,3,34,14,14,67,66,49,437,33,12,726,0,52,778,1683
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1241,3,3,37,17,18,81,44,44,386,36,12,675,0,47,722,1573
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1242,5,5,64,29,46,149,133,105,858,77,16,1477,0,93,1570,3699
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1243,2,2,17,4,13,50,45,48,236,19,6,438,0,30,468,966
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1244,4,4,35,19,21,107,108,68,606,52,7,1023,0,89,1112,2367
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1245,4,5,495,159,14,54,98,148,571,88,26,1653,1,65,1719,2071
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1246,2,2,306,72,9,23,56,69,191,33,17,776,0,21,797,1440
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1247,2,2,255,80,7,33,51,59,221,27,13,746,4,27,777,1357
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1248,2,2,261,77,5,30,26,55,209,32,12,707,4,31,742,1307
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1249,3,3,350,99,11,34,55,84,264,39,18,954,2,40,996,1906
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1250,3,3,425,131,8,42,49,97,287,46,14,1099,2,53,1154,2056
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1251,2,2,138,65,4,25,49,44,242,19,8,594,2,36,632,1162
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1252,3,3,264,78,15,37,62,82,324,36,17,915,2,51,968,1921
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1253,3,3,326,103,14,31,55,95,327,36,19,1006,0,58,1064,2178
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1254,4,4,331,102,8,46,77,83,414,30,17,1108,1,51,1160,2275
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1255,3,3,213,72,5,30,63,73,302,32,11,801,3,49,853,1547
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1256,3,3,192,47,8,36,61,70,314,31,10,769,2,53,824,1629
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1257,3,3,71,43,10,37,94,46,457,36,14,808,3,39,850,2015
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1258,2,2,38,21,6,24,70,35,187,18,10,409,2,45,456,1362
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1259,7,7,254,124,15,144,100,279,1019,40,170,2145,0,180,2325,5211
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1260,5,5,131,91,19,103,62,205,696,31,134,1472,26,74,1572,3330
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1261,10,10,217,206,25,187,114,323,1427,44,207,2750,2,180,2932,7051
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1262,10,10,193,169,27,180,134,326,1426,55,180,2690,9,140,2839,6864
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1263,15,15,328,224,58,257,169,489,2274,62,275,4136,4,304,4444,10524
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1264,6,6,190,101,24,120,70,240,866,36,171,1818,1,94,1913,4418
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1265,5,5,127,118,13,117,68,225,657,28,97,1450,3,116,1569,3431
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1266,4,4,121,86,12,103,54,161,551,14,99,1201,0,66,1267,2713
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1267,2,2,40,36,4,31,21,71,139,14,23,379,2,17,398,766
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1268,2,2,51,40,1,22,32,72,150,9,28,405,1,26,432,822
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1269,3,3,78,57,4,55,40,113,353,9,55,764,2,30,796,1694
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1270,2,2,69,48,9,46,27,88,264,10,52,613,1,46,660,1401
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1271,10,12,606,173,33,237,188,414,1436,71,190,3348,75,209,3632,5518
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1272,3,3,108,33,5,45,28,101,255,8,48,631,1,42,674,1607
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1273,3,3,100,76,11,29,23,74,155,18,51,537,1,27,565,1597
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1274,2,2,23,11,12,61,55,46,367,21,11,607,0,52,659,1371
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1275,2,2,11,6,5,37,28,26,215,15,6,349,0,37,386,1007
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1276,4,4,32,9,13,105,85,63,699,39,20,1065,0,100,1165,2732
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1277,3,3,39,5,11,70,42,42,548,35,7,799,0,74,873,2070
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1283,2,2,58,13,5,41,32,46,247,36,2,480,0,39,519,1095
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1284,7,7,108,41,31,191,146,139,999,104,37,1796,0,139,1935,5189
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1285,6,6,81,27,31,211,104,113,908,60,14,1549,1,133,1683,3913
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1286,5,5,61,29,29,174,113,64,955,78,13,1516,5,113,1634,3661
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1287,5,5,70,18,16,137,104,79,781,72,11,1288,5,81,1374,3216
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1288,5,5,147,31,33,156,91,105,805,83,21,1472,0,125,1597,3729
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1289,13,13,421,90,73,310,211,299,1936,178,34,3552,0,227,3779,9279
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1290,2,2,40,35,1,48,15,65,229,4,19,456,0,36,492,1054
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1291,6,6,105,109,12,133,71,200,959,28,57,1674,0,124,1798,3977
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1297,16,16,243,223,50,338,191,457,2789,81,342,4714,0,292,5006,11706
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,1299,1,1,78,20,3,23,29,33,138,17,4,345,6,19,370,737
