CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,825,2,2,56,11,1,33,37,26,275,23,25,0,0,0,0,487,2,35,524,1105
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,826,2,2,60,29,8,40,35,41,272,13,20,0,0,0,0,518,2,43,563,1166
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,834,3,3,62,25,4,46,71,43,422,28,31,0,0,0,0,732,0,40,772,1668
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,835,1,1,17,12,1,33,38,14,149,10,24,0,0,0,0,298,0,26,324,685
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,836,2,2,42,15,4,30,20,35,252,10,36,0,0,0,0,444,1,31,476,972
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,837,2,2,81,30,8,32,45,38,199,21,40,0,0,0,0,494,1,27,522,1100
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,838,2,2,76,23,3,26,42,38,240,17,42,0,0,0,0,507,1,39,547,1109
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,839,2,2,52,16,4,31,30,23,190,16,20,0,0,0,0,382,0,35,417,795
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,840,2,2,60,25,16,27,46,27,194,14,32,0,0,0,0,441,0,43,484,1060
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,841,2,2,27,17,1,11,37,32,182,6,17,0,0,0,0,330,0,25,355,830
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,842,2,2,51,13,4,41,49,42,337,14,23,0,0,0,0,574,1,38,613,1314
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,845,2,2,25,13,4,20,43,17,264,8,14,0,0,0,0,408,1,23,432,939
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,846,2,2,44,25,2,32,57,17,279,28,19,0,0,0,0,503,0,42,545,1253
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,847,2,2,62,29,3,40,55,156,147,21,28,0,0,0,0,541,0,43,584,1237
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,848,2,2,44,13,3,29,30,42,259,18,41,0,0,0,0,479,1,46,526,1117
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,849,2,2,63,17,1,38,42,37,254,20,28,0,0,0,0,500,1,31,532,1220
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,850,3,3,118,25,6,63,57,50,437,27,62,0,0,0,0,845,3,56,904,1904
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,851,3,3,63,24,4,53,73,39,437,20,42,0,0,0,0,755,14,30,799,1784
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,852,3,3,44,22,4,42,87,41,472,24,14,0,0,0,0,750,3,33,786,1701
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,853,3,3,77,25,6,66,55,48,551,27,11,0,0,0,0,866,1,48,915,2027
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,861,2,2,53,20,3,25,33,13,160,9,7,0,0,0,0,323,0,22,345,773
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,862,1,1,32,8,2,9,27,25,131,18,6,0,0,0,0,258,0,0,258,530
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,863,1,1,44,14,3,21,17,19,142,14,4,0,0,0,0,278,0,26,304,530
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,865,1,1,53,18,1,23,18,25,181,26,17,0,0,0,0,362,0,23,385,671
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,866,1,1,11,8,1,8,15,18,104,6,15,0,0,0,0,186,0,13,199,631
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,867,2,2,27,12,1,13,31,25,209,15,31,0,0,0,0,364,0,27,391,832
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,868,2,2,43,14,2,20,33,18,217,11,9,0,0,0,0,367,0,26,393,1136
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,873,1,1,34,22,0,12,23,14,128,10,4,0,0,0,0,247,1,23,271,713
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,874,2,2,47,25,4,31,35,32,211,14,6,0,0,0,0,405,0,35,440,1120
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,875,1,1,38,23,9,11,17,15,112,13,5,0,0,0,0,243,0,13,256,660
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,876,1,1,49,26,9,13,19,10,99,9,7,0,0,0,0,241,1,12,254,604
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,877,2,2,59,17,2,12,18,10,69,8,4,0,0,0,0,199,0,12,211,430
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,878,1,1,70,24,5,17,20,17,116,17,8,0,0,0,0,294,0,8,302,572
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,879,1,1,56,12,5,9,12,7,48,3,1,0,0,0,0,153,0,10,163,314
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,880,2,2,113,37,15,26,19,25,100,9,10,0,0,0,0,354,0,17,371,790
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,885,1,1,203,28,27,21,7,21,58,22,8,0,0,0,0,395,0,13,408,667
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,886,2,2,217,58,19,50,20,43,122,18,14,0,0,0,0,561,0,12,573,1001
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,887,1,1,159,44,10,34,25,32,67,15,5,0,0,0,0,391,0,8,399,669
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,888,1,1,175,32,21,42,17,26,48,14,4,0,0,0,0,379,0,10,389,682
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,889,1,1,122,31,13,27,17,23,69,13,7,0,0,0,0,322,1,17,340,604
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,890,1,1,111,26,26,29,10,14,43,16,6,0,0,0,0,281,0,12,293,508
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,891,2,2,130,40,5,29,39,29,224,21,25,0,0,0,0,542,0,33,575,682
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,892,1,1,47,14,0,11,17,25,119,20,8,0,0,0,0,261,1,21,283,618
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,893,2,2,47,27,3,27,25,28,150,14,38,0,0,0,0,359,1,12,372,832
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,894,2,2,71,19,8,17,49,16,217,22,126,0,0,0,0,545,2,23,570,1271
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,895,2,2,53,24,1,15,50,17,166,14,48,0,0,0,0,388,0,36,424,964
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,896,2,2,52,17,3,33,17,22,203,20,13,0,0,0,0,380,0,25,405,891
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,897,2,2,171,44,19,52,30,44,114,16,9,0,0,0,0,499,0,12,511,1010
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,898,2,2,300,72,39,59,22,45,149,42,10,0,0,0,0,738,1,28,767,1344
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,899,1,1,138,18,17,12,12,17,78,4,7,0,0,0,0,303,0,11,314,526
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,900,2,2,115,42,11,48,35,41,182,28,13,0,0,0,0,515,0,29,544,1208
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,901,3,3,466,82,42,62,52,68,219,38,17,0,0,0,0,1046,4,25,1075,1845
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,902,2,2,436,58,28,77,28,41,156,27,24,0,0,0,0,875,3,29,907,1422
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,903,3,3,230,74,29,136,33,44,150,43,11,0,0,0,0,750,0,22,772,1534
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,904,2,2,65,24,6,29,26,29,189,27,23,0,0,0,0,418,1,26,445,968
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,905,1,1,32,7,2,12,21,21,124,11,14,0,0,0,0,244,0,13,257,559
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,906,1,1,17,9,0,15,17,16,127,18,26,0,0,0,0,245,1,18,264,551
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,907,1,1,32,10,2,5,19,11,82,6,46,0,0,0,0,213,0,12,225,533
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,908,2,2,32,15,3,23,30,34,179,27,63,0,0,0,0,406,0,34,440,851
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,909,1,1,41,8,4,10,10,8,84,7,30,0,0,0,0,202,2,4,208,409
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,910,2,2,37,13,4,39,43,17,200,18,13,0,0,0,0,384,3,23,410,957
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,911,2,2,36,25,7,44,35,37,221,25,22,0,0,0,0,452,0,45,497,1147
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,912,2,2,30,17,4,30,43,28,160,10,35,0,0,0,0,357,0,24,381,854
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,913,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,20,677
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,914,2,2,52,16,3,18,42,23,145,11,28,0,0,0,0,338,1,19,358,765
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,915,1,1,28,19,2,14,28,21,99,9,16,0,0,0,0,236,2,15,253,506
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,916,2,2,148,38,27,55,30,26,113,19,8,0,0,0,0,464,2,8,474,855
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,917,2,2,56,20,4,26,61,46,188,17,37,0,0,0,0,455,1,34,490,1018
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,918,1,1,23,16,0,16,22,19,128,11,7,0,0,0,0,242,0,22,264,593
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,919,2,2,104,25,6,51,49,53,213,28,38,0,0,0,0,567,0,32,599,1207
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,920,2,2,40,20,2,21,38,22,181,15,21,0,0,0,0,360,0,20,380,815
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,921,1,1,26,8,1,22,23,19,115,5,21,0,0,0,0,240,0,25,265,512
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,922,2,2,48,20,3,46,39,29,224,20,51,0,0,0,0,480,0,27,507,1035
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,923,2,2,34,23,2,32,40,29,190,16,31,0,0,0,0,397,2,31,430,880
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,924,2,2,49,18,2,31,35,33,209,19,31,0,0,0,0,427,0,30,457,884
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,925,2,2,110,42,10,42,48,40,217,19,22,0,0,0,0,550,0,32,582,1104
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,926,4,4,455,78,43,67,59,87,282,63,35,0,0,0,0,1169,0,44,1213,2810
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,927,3,3,116,41,13,40,52,48,363,47,13,0,0,0,0,733,1,59,793,1688
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,942,3,3,578,96,51,80,40,73,211,43,18,0,0,0,0,1190,2,39,1231,1984
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,943,3,3,78,33,6,45,32,69,399,36,13,0,0,0,0,711,1,48,760,1527
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,944,1,1,27,13,2,15,32,24,121,17,4,0,0,0,0,255,1,19,275,586
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,945,1,1,15,7,2,24,14,19,182,10,8,0,0,0,0,281,0,20,301,667
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,946,1,1,19,13,2,16,12,26,105,9,9,0,0,0,0,211,0,16,227,475
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,947,2,2,121,25,6,37,40,57,248,26,19,0,0,0,0,579,5,39,623,1240
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,948,2,2,51,25,6,32,46,33,239,20,26,0,0,0,0,478,0,24,502,1009
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,949,1,1,18,14,0,20,25,18,119,5,8,0,0,0,0,227,1,15,243,560
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,950,2,2,47,16,3,60,58,71,304,19,41,0,0,0,0,619,2,32,653,1308
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,951,2,2,22,11,2,41,29,136,293,10,34,0,0,0,0,578,3,48,629,1283
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,952,4,4,44,23,6,51,54,178,568,17,64,0,0,0,0,1005,2,58,1065,2261
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,953,2,2,56,10,6,40,58,56,250,24,29,0,0,0,0,529,0,44,573,1094
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,954,3,3,129,43,6,56,61,46,286,28,21,0,0,0,0,676,1,43,720,1560
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,955,1,1,31,11,4,25,28,15,205,5,22,0,0,0,0,346,0,27,373,746
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,956,2,2,28,16,3,49,24,26,283,25,24,0,0,0,0,478,1,50,529,1164
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,957,3,3,381,41,20,59,67,77,317,40,10,0,0,0,0,1012,1,23,1036,1766
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,976,4,4,296,39,17,66,93,106,547,50,16,0,0,0,0,1230,1,68,1299,2596
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,977,4,4,141,37,4,67,74,94,503,46,32,0,0,0,0,998,4,80,1082,2363
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,978,3,3,55,31,4,79,67,62,479,42,42,0,0,0,0,861,1,88,950,2111
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,979,4,4,64,35,5,84,54,61,542,33,24,0,0,0,0,902,3,63,968,2254
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,980,2,2,125,28,4,48,48,35,244,22,13,0,0,0,0,567,1,27,595,1167
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,981,3,3,131,31,6,40,51,51,306,28,19,0,0,0,0,663,0,32,695,1505
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,982,2,2,46,19,6,24,34,29,244,18,23,0,0,0,0,443,0,21,464,970
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,983,2,2,51,20,6,51,63,64,300,18,41,0,0,0,0,614,1,26,641,1247
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,984,2,2,29,14,7,33,36,25,222,29,40,0,0,0,0,435,1,9,445,880
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,985,2,2,52,28,4,34,47,31,251,20,20,0,0,0,0,487,0,37,524,1103
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,986,2,2,25,22,10,29,19,31,228,25,19,0,0,0,0,408,0,31,439,879
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,987,2,2,55,16,5,38,50,40,304,32,20,0,0,0,0,560,2,41,603,1234
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,988,3,3,95,42,4,66,52,76,396,22,26,0,0,0,0,779,4,52,835,1761
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,989,2,2,79,22,5,38,35,28,213,16,16,0,0,0,0,452,1,27,480,1052
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,990,2,2,121,49,6,41,56,63,299,24,20,0,0,0,0,679,0,43,722,1401
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,991,1,1,84,16,3,39,19,37,144,13,8,0,0,0,0,363,1,33,397,750
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,992,2,2,33,12,0,23,27,12,178,15,23,0,0,0,0,323,0,26,349,790
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,993,3,3,181,40,5,68,78,72,374,44,41,0,0,0,0,903,0,50,953,1841
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,994,3,3,103,44,10,61,36,74,394,27,31,0,0,0,0,780,1,46,827,1768
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,995,2,2,57,10,5,32,36,35,301,16,28,0,0,0,0,520,2,32,554,1083
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,996,2,2,45,18,7,28,37,28,405,16,13,0,0,0,0,597,2,46,645,1378
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,997,1,1,34,10,4,14,2,21,76,7,2,0,0,0,0,170,0,11,181,508
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,998,2,2,22,20,3,26,44,36,389,23,20,0,0,0,0,583,0,40,623,1301
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,999,5,5,238,55,14,70,81,88,525,71,17,0,0,0,0,1159,2,61,1222,2487
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1016,2,2,494,63,79,57,18,32,70,32,21,0,0,0,0,866,3,11,880,1347
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1017,2,2,54,19,2,14,20,22,157,30,24,0,0,0,0,342,0,20,362,827
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1018,2,2,26,18,3,28,32,22,191,15,26,0,0,0,0,361,0,7,368,815
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1023,1,1,37,16,5,15,22,28,172,10,17,0,0,0,0,322,0,30,352,674
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1024,2,2,50,19,7,36,33,39,254,32,21,0,0,0,0,491,1,23,515,1097
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1026,2,2,23,15,1,31,20,23,217,20,21,0,0,0,0,371,0,34,405,879
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1027,2,2,43,15,1,21,40,36,190,19,14,0,0,0,0,379,0,19,398,798
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1028,2,2,39,16,6,25,34,36,183,17,27,0,0,0,0,383,1,21,405,823
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1029,2,2,39,14,5,51,20,15,173,25,13,0,0,0,0,355,1,23,379,794
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,1030,4,4,220,61,9,56,77,100,537,56,26,0,0,0,0,1142,4,105,1251,2393
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,2064,4,4,892,101,82,115,35,92,155,43,20,0,0,0,0,1535,3,20,1558,2289
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,2065,4,4,928,114,68,96,31,70,184,58,21,0,0,0,0,1570,2,19,1591,2368
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,7,7
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,735,4,4,306,78,17,44,84,74,489,64,13,0,0,0,0,1169,0,61,1230,2474
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,736,2,2,58,19,1,29,42,34,310,21,9,0,0,0,0,523,1,54,578,1478
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,762,2,2,29,16,3,30,40,28,327,31,8,0,0,0,0,512,0,40,552,1316
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,763,2,2,62,28,5,51,52,37,341,43,11,0,0,0,0,630,1,56,687,1428
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,764,5,5,116,52,6,71,114,93,794,94,20,0,0,0,0,1360,0,90,1450,3311
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,765,2,2,191,65,6,29,36,62,258,31,48,0,0,0,0,726,3,36,765,1279
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,796,2,2,117,43,5,28,46,46,273,22,13,0,0,0,0,593,2,30,625,1133
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,797,4,4,72,38,5,50,83,55,574,58,16,0,0,0,0,951,0,78,1029,2380
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,798,5,5,108,45,9,85,106,82,768,80,25,0,0,0,0,1308,2,103,1413,3535
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,799,2,2,54,31,5,31,45,31,268,13,8,0,0,0,0,486,1,24,511,1029
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,827,3,3,69,29,9,52,65,46,447,20,7,0,0,0,0,744,1,40,785,1687
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,828,3,3,49,25,6,27,54,29,302,15,12,0,0,0,0,519,1,30,550,1161
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,829,3,3,80,32,3,33,63,41,378,18,9,0,0,0,0,657,1,49,707,1711
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,831,4,4,66,37,5,39,103,67,639,32,14,0,0,0,0,1002,3,62,1067,2398
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,832,3,3,61,26,13,38,68,59,489,34,13,0,0,0,0,801,1,48,850,1862
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,833,2,2,50,25,5,30,61,52,366,18,10,0,0,0,0,617,2,40,659,1354
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,843,8,8,183,49,16,90,177,119,1207,90,25,0,0,0,0,1956,5,136,2097,5161
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,844,4,4,94,35,8,56,103,52,601,52,17,0,0,0,0,1018,0,76,1094,2498
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,854,9,9,158,75,13,132,244,147,1450,116,40,0,0,0,0,2375,1,172,2548,5771
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,855,5,5,105,42,9,71,127,79,749,68,20,0,0,0,0,1270,2,104,1376,3280
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,856,6,6,273,51,15,78,130,82,908,102,32,0,0,0,0,1671,0,110,1781,3848
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,857,6,6,80,41,14,137,133,92,1009,99,18,0,0,0,0,1623,4,115,1742,3993
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,858,14,14,369,121,25,250,300,289,2226,178,67,0,0,0,0,3825,11,232,4068,9341
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,859,2,2,44,10,4,15,37,26,200,21,4,0,0,0,0,361,2,44,407,965
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,860,2,2,39,18,0,22,19,32,292,23,6,0,0,0,0,451,1,35,487,1053
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,864,2,2,23,12,2,11,30,18,218,6,6,0,0,0,0,326,0,29,355,786
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1245,4,4,376,117,10,37,74,99,384,55,16,0,0,0,0,1168,1,49,1218,2071
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1246,2,2,306,72,9,23,56,69,191,33,17,0,0,0,0,776,0,21,797,1440
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1247,2,2,255,80,7,33,51,59,221,27,13,0,0,0,0,746,4,27,777,1357
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1248,2,2,261,77,5,30,26,55,209,32,12,0,0,0,0,707,4,31,742,1307
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1249,3,3,350,99,11,34,55,84,264,39,18,0,0,0,0,954,2,40,996,1906
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1250,3,3,425,131,8,42,49,97,287,46,14,0,0,0,0,1099,2,53,1154,2056
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1251,2,2,138,65,4,25,49,44,242,19,8,0,0,0,0,594,2,36,632,1162
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1252,3,3,264,78,15,37,62,82,324,36,17,0,0,0,0,915,2,51,968,1921
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1253,3,3,326,103,14,31,55,95,327,36,19,0,0,0,0,1006,0,58,1064,2178
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1254,4,4,331,102,8,46,77,83,414,30,17,0,0,0,0,1108,1,51,1160,2275
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1255,3,3,213,72,5,30,63,73,302,32,11,0,0,0,0,801,3,49,853,1547
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1256,3,3,192,47,8,36,61,70,314,31,10,0,0,0,0,769,2,53,824,1629
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1257,3,3,71,43,10,37,94,46,457,36,14,0,0,0,0,808,3,39,850,2015
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1258,2,2,38,21,6,24,70,35,187,18,10,0,0,0,0,409,2,45,456,1362
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1358,2,2,261,103,6,30,42,59,168,27,3,0,0,0,0,699,1,26,726,1305
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1359,3,3,211,79,4,44,62,75,332,37,21,0,0,0,0,865,2,46,913,1528
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1360,2,2,184,49,1,11,30,42,126,23,9,0,0,0,0,475,1,18,494,901
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1361,2,2,189,54,6,31,54,42,216,39,8,0,0,0,0,639,2,28,669,1148
