CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1836,4,4,0,0,0,88,72,164,0,0,234,737,1295,2,75,1372,2424
4,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1837,4,4,0,0,0,66,77,159,0,0,220,693,1215,0,68,1283,2307
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,742,2,2,0,0,0,48,25,56,0,0,105,325,559,0,27,586,931
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,832,2,2,0,0,0,56,29,50,0,0,112,339,586,1,48,635,1070
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,833,2,2,0,0,0,56,21,40,0,0,113,295,525,0,18,543,894
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,834,1,1,0,0,0,18,11,24,0,0,44,132,229,1,18,248,375
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,835,1,1,0,0,0,23,15,26,0,0,71,191,326,0,26,352,630
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,836,1,1,0,0,0,24,23,30,0,0,37,186,300,0,16,316,569
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,837,2,2,0,0,0,43,36,49,0,0,91,303,522,0,28,550,939
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,838,1,1,0,0,0,34,7,19,0,0,34,95,189,0,4,193,305
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,839,1,1,0,0,0,38,16,54,0,0,67,157,332,0,13,345,529
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,840,2,2,0,0,0,48,30,42,0,0,79,282,481,0,26,507,897
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,841,1,1,0,0,0,25,11,44,0,0,65,160,305,13,0,318,471
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,842,1,1,0,0,0,19,26,38,0,0,119,154,356,0,18,374,598
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,843,2,2,0,0,0,31,15,36,0,0,56,283,421,0,26,447,767
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,844,2,2,0,0,0,34,31,43,0,0,92,279,479,0,21,500,845
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,845,1,1,0,0,0,25,11,33,0,0,49,135,253,0,14,267,437
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,846,1,1,0,0,0,42,23,39,0,0,106,177,387,0,20,407,627
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,847,1,1,0,0,0,13,25,36,0,0,75,260,409,0,26,435,731
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,848,2,2,0,0,0,77,38,89,0,0,124,510,838,0,43,881,1442
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,849,1,1,0,0,0,26,22,31,0,0,46,197,322,0,16,338,492
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,850,2,2,0,0,0,107,35,127,0,0,421,370,1060,0,24,1084,1405
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,851,2,2,0,0,0,95,41,120,0,0,326,357,939,0,36,975,1279
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,852,20,20,0,0,0,555,378,746,0,0,1024,4126,6829,2,450,7281,13779
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,853,3,3,0,0,0,104,76,113,0,0,286,523,1102,0,48,1150,1714
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,854,3,3,0,0,0,97,46,106,0,0,281,519,1049,1,33,1083,1525
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,855,2,2,0,0,0,81,40,104,0,0,165,494,884,6,41,931,1274
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,856,2,2,0,0,0,99,49,100,0,0,149,521,918,0,40,958,1351
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,857,2,2,0,0,0,75,31,95,0,0,159,304,664,1,28,693,1018
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,858,1,1,0,0,0,26,13,39,0,0,99,138,315,0,19,334,452
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,859,1,1,0,0,0,45,23,29,0,0,86,166,349,1,18,368,547
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,860,1,1,0,0,0,47,19,52,0,0,141,218,477,0,32,509,691
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,861,1,1,0,0,0,41,19,32,0,0,144,105,341,0,6,347,471
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,862,1,1,0,0,0,33,14,24,0,0,88,153,312,0,17,329,507
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,863,2,2,0,0,0,69,34,68,0,0,154,463,788,0,58,846,1470
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,864,2,2,0,0,0,29,32,55,0,0,71,288,475,0,36,511,880
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,865,2,2,0,0,0,115,47,69,0,0,92,512,835,0,60,895,1458
